,Distrito,Tipo I,Ases.,Viol.,Robo,Agr. Grave,Esc.,Apr. I,H. Auto,Date
319,Juana Díaz,176,7.0,1.0,17.0,10.0,77.0,56,8.0,2010-05-01
320,Manatí,198,2.0,0.0,13.0,5.0,56.0,43,79.0,2010-05-01
321,Luquillo,181,6.0,0.0,5.0,21.0,68.0,73,8.0,2010-05-01
322,Loiza,207,6.0,0.0,17.0,11.0,55.0,109,9.0,2010-05-01
323,Las Piedras,208,4.0,0.0,21.0,10.0,97.0,72,4.0,2010-05-01
324,Las Marías,43,0.0,0.0,4.0,0.0,25.0,13,1.0,2010-05-01
325,Lares,222,0.0,0.0,12.0,6.0,106.0,91,7.0,2010-05-01
326,Lajas,74,1.0,0.0,5.0,1.0,44.0,22,1.0,2010-05-01
327,Patillas,109,2.0,0.0,4.0,9.0,36.0,55,3.0,2010-05-01
328,Maricao,48,0.0,0.0,0.0,6.0,23.0,18,1.0,2010-05-01
329,Peñuelas,89,2.0,1.0,13.0,8.0,33.0,28,4.0,2010-05-01
330,San Sebastián,205,1.0,1.0,4.0,13.0,110.0,63,13.0,2010-05-01
331,Quebradillas,61,0.0,0.0,3.0,2.0,21.0,27,8.0,2010-05-01
332,Villalba,47,1.0,0.0,2.0,9.0,17.0,12,6.0,2010-05-01
333,Vieques,97,3.0,0.0,4.0,3.0,49.0,37,1.0,2010-05-01
334,Vega Baja,316,2.0,0.0,44.0,12.0,78.0,102,78.0,2010-05-01
335,Vega Alta,275,6.0,0.0,37.0,15.0,45.0,82,90.0,2010-05-01
336,Utuado,361,0.0,0.0,11.0,7.0,159.0,177,7.0,2010-05-01
337,Trujillo Alto,382,4.0,0.0,42.0,19.0,135.0,147,35.0,2010-05-01
338,Toa Baja,634,9.0,0.0,107.0,20.0,171.0,224,103.0,2010-05-01
339,Ponce,1404,30.0,3.0,108.0,93.0,337.0,717,116.0,2010-05-01
340,Toa Alta,217,8.0,0.0,32.0,7.0,72.0,46,52.0,2010-05-01
341,San Lorenzo,129,6.0,0.0,18.0,6.0,76.0,15,8.0,2010-05-01
342,San Juan,4452,84.0,2.0,686.0,145.0,694.0,2177,664.0,2010-05-01
343,San Germán,87,2.0,0.0,6.0,2.0,36.0,34,7.0,2010-05-01
344,Salinas,332,2.0,0.0,14.0,14.0,94.0,200,8.0,2010-05-01
345,Sabana Grande,76,0.0,0.0,2.0,2.0,23.0,48,1.0,2010-05-01
346,Rio Grande,242,7.0,0.0,44.0,16.0,82.0,83,10.0,2010-05-01
347,Rincón,71,1.0,0.0,0.0,2.0,25.0,37,6.0,2010-05-01
348,Santa Isabel,176,4.0,0.0,9.0,10.0,57.0,84,12.0,2010-05-01
349,Jayuya,52,0.0,0.0,1.0,7.0,22.0,21,1.0,2010-05-01
350,Juncos,116,7.0,1.0,19.0,5.0,55.0,20,9.0,2010-05-01
351,Humacao,543,3.0,1.0,44.0,21.0,213.0,258,3.0,2010-05-01
352,Canóvanas,263,16.0,0.0,32.0,17.0,106.0,84,8.0,2010-05-01
353,Camuy,59,0.0,0.0,4.0,0.0,42.0,5,8.0,2010-05-01
354,Caguas,921,7.0,0.0,129.0,35.0,307.0,321,122.0,2010-05-01
355,Cabo Rojo,187,2.0,0.0,7.0,7.0,117.0,45,9.0,2010-05-01
356,Bayamón,3109,21.0,1.0,383.0,53.0,621.0,1579,451.0,2010-05-01
357,Barranquitas,222,4.0,0.0,9.0,23.0,91.0,78,17.0,2010-05-01
358,Barceloneta,168,3.0,0.0,13.0,0.0,53.0,56,43.0,2010-05-01
359,Carolina,1336,15.0,0.0,203.0,61.0,230.0,711,116.0,2010-05-01
360,Arroyo,91,2.0,0.0,1.0,10.0,24.0,52,2.0,2010-05-01
361,Añasco,90,0.0,0.0,8.0,5.0,53.0,21,3.0,2010-05-01
362,Aibonito,213,1.0,0.0,6.0,11.0,80.0,91,24.0,2010-05-01
363,Aguas Buenas,128,2.0,0.0,25.0,18.0,55.0,25,3.0,2010-05-01
364,Aguadilla,411,1.0,0.0,32.0,24.0,184.0,156,14.0,2010-05-01
365,Aguada ,219,1.0,1.0,7.0,16.0,86.0,96,12.0,2010-05-01
366,Adjuntas,168,0.0,0.0,11.0,2.0,78.0,72,5.0,2010-05-01
367,Yabucoa,236,2.0,0.0,26.0,17.0,107.0,81,3.0,2010-05-01
368,Arecibo,383,10.0,0.0,39.0,19.0,142.0,82,91.0,2010-05-01
369,Cataño,128,0.0,0.0,11.0,11.0,36.0,55,15.0,2010-05-01
370,Cayey,465,9.0,1.0,23.0,18.0,107.0,283,24.0,2010-05-01
371,Ceiba,90,1.0,1.0,5.0,6.0,37.0,40,0.0,2010-05-01
372,Hormigueros,71,0.0,0.0,5.0,0.0,41.0,22,3.0,2010-05-01
373,Hatillo,153,0.0,0.0,12.0,2.0,62.0,35,42.0,2010-05-01
374,Gurabo,95,1.0,0.0,9.0,9.0,45.0,14,17.0,2010-05-01
375,Guaynabo,836,16.0,0.0,105.0,23.0,137.0,470,85.0,2010-05-01
376,Guayanilla,84,0.0,1.0,12.0,2.0,37.0,28,4.0,2010-05-01
377,Guayama,380,7.0,0.0,16.0,32.0,103.0,213,9.0,2010-05-01
378,Guánica,53,0.0,0.0,5.0,6.0,14.0,25,3.0,2010-05-01
379,Isabela,170,3.0,0.0,7.0,6.0,59.0,90,5.0,2010-05-01
380,Florida,61,1.0,0.0,4.0,0.0,34.0,14,8.0,2010-05-01
381,Dorado,237,8.0,0.0,26.0,17.0,43.0,103,40.0,2010-05-01
382,Culebra,38,0.0,0.0,0.0,2.0,12.0,24,0.0,2010-05-01
383,Corozal,212,2.0,1.0,16.0,14.0,49.0,79,51.0,2010-05-01
384,Comerío,152,2.0,0.0,10.0,16.0,48.0,66,10.0,2010-05-01
385,Coamo,241,3.0,1.0,13.0,14.0,104.0,86,20.0,2010-05-01
386,Cidra,140,4.0,1.0,15.0,15.0,82.0,16,7.0,2010-05-01
387,Ciales,74,0.0,0.0,2.0,4.0,31.0,30,7.0,2010-05-01
388,Fajardo,243,5.0,0.0,27.0,22.0,72.0,105,12.0,2010-05-01
389,Yauco,183,1.0,1.0,19.0,15.0,54.0,75,18.0,2010-05-01
390,Aguas Buenas,154,2.0,0.0,27.0,19.0,71.0,30,5.0,2010-06-01
391,Aibonito,261,1.0,0.0,8.0,16.0,101.0,109,26.0,2010-06-01
392,Aguada ,261,1.0,1.0,10.0,17.0,104.0,110,18.0,2010-06-01
393,Ponce,1714,37.0,3.0,137.0,104.0,400.0,904,129.0,2010-06-01
394,Peñuelas,107,2.0,1.0,14.0,9.0,40.0,37,4.0,2010-06-01
395,Patillas,142,3.0,0.0,5.0,9.0,43.0,79,3.0,2010-06-01
396,Orocovis,205,2.0,0.0,3.0,12.0,98.0,70,20.0,2010-06-01
397,Naranjito,201,1.0,0.0,15.0,7.0,69.0,81,28.0,2010-06-01
398,Naguabo,131,6.0,0.0,14.0,12.0,58.0,39,2.0,2010-06-01
399,Morovis,129,4.0,0.0,9.0,11.0,67.0,22,16.0,2010-06-01
400,Moca,122,3.0,0.0,9.0,7.0,47.0,49,7.0,2010-06-01
401,Mayagüez,1068,8.0,0.0,68.0,45.0,325.0,565,57.0,2010-06-01
402,Maunabo,61,0.0,0.0,3.0,12.0,26.0,20,0.0,2010-06-01
403,Maricao,50,0.0,0.0,0.0,6.0,24.0,19,1.0,2010-06-01
404,Manatí,260,4.0,0.0,21.0,7.0,68.0,65,95.0,2010-06-01
405,Luquillo,204,7.0,0.0,7.0,22.0,78.0,82,8.0,2010-06-01
406,Loiza,250,8.0,0.0,17.0,17.0,71.0,126,11.0,2010-06-01
407,Las Piedras,255,4.0,0.0,25.0,12.0,118.0,92,4.0,2010-06-01
408,Quebradillas,76,0.0,0.0,3.0,4.0,26.0,31,12.0,2010-06-01
409,Adjuntas,187,0.0,0.0,12.0,2.0,93.0,75,5.0,2010-06-01
410,Rincón,78,1.0,0.0,2.0,1.0,29.0,39,6.0,2010-06-01
411,Sabana Grande,91,0.0,0.0,6.0,2.0,24.0,57,2.0,2010-06-01
412,Yabucoa,309,2.0,0.0,37.0,23.0,141.0,103,3.0,2010-06-01
413,Villalba,61,1.0,0.0,2.0,15.0,23.0,14,6.0,2010-06-01
414,Vieques,122,5.0,0.0,4.0,7.0,55.0,49,2.0,2010-06-01
415,Vega Baja,372,3.0,0.0,51.0,13.0,97.0,118,90.0,2010-06-01
416,Vega Alta,317,7.0,0.0,41.0,19.0,55.0,88,107.0,2010-06-01
417,Utuado,396,0.0,0.0,11.0,10.0,183.0,185,7.0,2010-06-01
418,Trujillo Alto,452,7.0,0.0,59.0,23.0,151.0,174,38.0,2010-06-01
419,Toa Baja,763,10.0,0.0,118.0,24.0,223.0,262,126.0,2010-06-01
420,Toa Alta,272,9.0,0.0,38.0,12.0,90.0,61,62.0,2010-06-01
421,Santa Isabel,204,4.0,0.0,9.0,13.0,61.0,104,13.0,2010-06-01
422,San Sebastián,237,1.0,1.0,6.0,14.0,135.0,69,11.0,2010-06-01
423,San Lorenzo,148,7.0,0.0,20.0,7.0,83.0,20,11.0,2010-06-01
424,San Juan,5271,102.0,2.0,815.0,164.0,798.0,2592,798.0,2010-06-01
425,San Germán,101,2.0,0.0,8.0,2.0,42.0,39,8.0,2010-06-01
426,Salinas,406,2.0,0.0,17.0,16.0,112.0,251,8.0,2010-06-01
427,Rio Grande,283,12.0,0.0,50.0,17.0,98.0,93,13.0,2010-06-01
428,Yauco,230,1.0,1.0,22.0,15.0,62.0,107,22.0,2010-06-01
429,Lares,243,0.0,0.0,13.0,7.0,117.0,98,8.0,2010-06-01
430,Juncos,150,8.0,1.0,21.0,7.0,71.0,28,14.0,2010-06-01
431,Ciales,101,0.0,0.0,2.0,4.0,44.0,42,9.0,2010-06-01
432,Ceiba,104,1.0,1.0,5.0,10.0,43.0,44,0.0,2010-06-01
433,Cayey,557,11.0,1.0,29.0,21.0,135.0,336,24.0,2010-06-01
434,Cataño,147,0.0,0.0,14.0,11.0,40.0,65,17.0,2010-06-01
435,Carolina,1637,19.0,0.0,256.0,71.0,273.0,864,154.0,2010-06-01
436,Canóvanas,306,18.0,0.0,37.0,21.0,117.0,102,11.0,2010-06-01
437,Camuy,71,3.0,0.0,5.0,0.0,46.0,6,11.0,2010-06-01
438,Caguas,1144,8.0,0.0,151.0,48.0,369.0,413,155.0,2010-06-01
439,Cabo Rojo,224,3.0,0.0,10.0,8.0,137.0,56,10.0,2010-06-01
440,Bayamón,3692,24.0,1.0,445.0,64.0,734.0,1892,532.0,2010-06-01
441,Barranquitas,274,4.0,0.0,11.0,29.0,107.0,100,23.0,2010-06-01
442,Barceloneta,195,3.0,0.0,15.0,1.0,62.0,64,50.0,2010-06-01
443,Arroyo,106,2.0,0.0,1.0,12.0,26.0,62,3.0,2010-06-01
444,Arecibo,456,11.0,0.0,41.0,21.0,165.0,107,111.0,2010-06-01
445,Añasco,103,0.0,0.0,10.0,6.0,58.0,25,4.0,2010-06-01
446,Cidra,166,4.0,1.0,19.0,15.0,97.0,20,10.0,2010-06-01
447,Lajas,87,1.0,0.0,6.0,1.0,51.0,26,2.0,2010-06-01
448,Coamo,303,4.0,1.0,16.0,18.0,126.0,115,23.0,2010-06-01
449,Corozal,246,2.0,1.0,17.0,15.0,64.0,88,59.0,2010-06-01
450,Juana Díaz,218,8.0,2.0,23.0,14.0,97.0,66,8.0,2010-06-01
451,Jayuya,59,0.0,0.0,2.0,9.0,24.0,23,1.0,2010-06-01
452,Isabela,239,3.0,0.0,7.0,11.0,81.0,131,6.0,2010-06-01
453,Humacao,660,3.0,1.0,64.0,24.0,254.0,308,6.0,2010-06-01
454,Hormigueros,92,0.0,0.0,5.0,2.0,49.0,29,7.0,2010-06-01
455,Hatillo,180,0.0,0.0,12.0,5.0,71.0,47,45.0,2010-06-01
456,Gurabo,107,2.0,0.0,11.0,10.0,51.0,14,19.0,2010-06-01
457,Guaynabo,956,17.0,0.0,116.0,27.0,156.0,543,97.0,2010-06-01
458,Guayanilla,96,2.0,1.0,14.0,3.0,43.0,29,4.0,2010-06-01
459,Guayama,442,8.0,0.0,18.0,39.0,121.0,246,10.0,2010-06-01
460,Guánica,77,0.0,0.0,6.0,7.0,24.0,36,4.0,2010-06-01
461,Florida,70,2.0,0.0,4.0,3.0,37.0,18,6.0,2010-06-01
462,Fajardo,304,6.0,0.0,33.0,23.0,93.0,133,16.0,2010-06-01
463,Dorado,272,9.0,0.0,26.0,17.0,49.0,116,55.0,2010-06-01
464,Culebra,41,0.0,0.0,0.0,2.0,13.0,26,0.0,2010-06-01
465,Comerío,190,2.0,0.0,12.0,18.0,59.0,87,12.0,2010-06-01
466,Aguadilla,483,3.0,0.0,34.0,24.0,204.0,196,22.0,2010-06-01
467,Las Marías,49,0.0,0.0,4.0,0.0,29.0,15,1.0,2010-06-01
468,Aguas Buenas,179,3.0,0.0,29.0,23.0,79.0,34,11.0,2010-07-01
469,Quebradillas,89,1.0,0.0,6.0,2.0,32.0,36,12.0,2010-07-01
470,Ponce,1910,47.0,4.0,167.0,115.0,432.0,1006,139.0,2010-07-01
471,Peñuelas,122,4.0,1.0,15.0,15.0,42.0,41,4.0,2010-07-01
472,Patillas,180,3.0,0.0,6.0,12.0,55.0,99,5.0,2010-07-01
473,Orocovis,237,3.0,0.0,4.0,15.0,111.0,82,22.0,2010-07-01
474,Naranjito,243,1.0,0.0,17.0,9.0,86.0,91,39.0,2010-07-01
475,Naguabo,155,8.0,0.0,17.0,14.0,68.0,45,3.0,2010-07-01
476,Rincón,88,1.0,0.0,3.0,1.0,30.0,46,7.0,2010-07-01
477,Morovis,155,4.0,0.0,10.0,12.0,84.0,28,17.0,2010-07-01
478,Mayagüez,1240,10.0,0.0,78.0,48.0,377.0,658,69.0,2010-07-01
479,Maunabo,68,0.0,0.0,3.0,13.0,28.0,24,0.0,2010-07-01
480,Maricao,53,0.0,0.0,0.0,6.0,24.0,22,1.0,2010-07-01
481,Manatí,296,5.0,0.0,25.0,6.0,77.0,83,100.0,2010-07-01
482,Luquillo,247,7.0,1.0,9.0,24.0,87.0,108,11.0,2010-07-01
483,Loiza,308,10.0,0.0,20.0,25.0,88.0,153,12.0,2010-07-01
484,Las Piedras,308,6.0,0.0,29.0,15.0,136.0,116,6.0,2010-07-01
485,Moca,149,3.0,0.0,12.0,7.0,62.0,53,12.0,2010-07-01
486,Las Marías,56,0.0,0.0,4.0,0.0,34.0,17,1.0,2010-07-01
487,Rio Grande,344,14.0,0.0,58.0,18.0,114.0,123,17.0,2010-07-01
488,Salinas,499,2.0,0.0,22.0,19.0,141.0,304,11.0,2010-07-01
489,Aibonito,294,1.0,0.0,10.0,24.0,113.0,120,26.0,2010-07-01
490,Yauco,266,1.0,1.0,23.0,16.0,75.0,124,26.0,2010-07-01
491,Yabucoa,372,4.0,0.0,48.0,28.0,176.0,113,3.0,2010-07-01
492,Villalba,69,1.0,0.0,2.0,17.0,27.0,15,7.0,2010-07-01
493,Vieques,166,5.0,0.0,4.0,10.0,79.0,63,5.0,2010-07-01
494,Vega Baja,450,4.0,0.0,62.0,14.0,122.0,146,102.0,2010-07-01
495,Vega Alta,367,7.0,0.0,51.0,22.0,62.0,101,124.0,2010-07-01
496,Sabana Grande,101,0.0,0.0,9.0,4.0,26.0,60,2.0,2010-07-01
497,Utuado,437,0.0,0.0,12.0,11.0,210.0,193,11.0,2010-07-01
498,Toa Baja,921,13.0,0.0,144.0,29.0,275.0,310,150.0,2010-07-01
499,Toa Alta,313,9.0,0.0,40.0,14.0,104.0,81,65.0,2010-07-01
500,Santa Isabel,236,6.0,0.0,12.0,17.0,66.0,120,15.0,2010-07-01
501,San Sebastián,280,1.0,1.0,12.0,16.0,161.0,78,11.0,2010-07-01
502,San Lorenzo,178,9.0,0.0,25.0,10.0,94.0,27,13.0,2010-07-01
503,San Juan,5994,121.0,2.0,931.0,192.0,897.0,2920,931.0,2010-07-01
504,San Germán,131,2.0,0.0,10.0,5.0,57.0,48,9.0,2010-07-01
505,Trujillo Alto,507,9.0,0.0,65.0,27.0,161.0,198,47.0,2010-07-01
506,Lares,262,0.0,0.0,14.0,9.0,130.0,99,10.0,2010-07-01
507,Aguadilla,586,5.0,0.0,38.0,26.0,237.0,251,29.0,2010-07-01
508,Juncos,149,8.0,1.0,25.0,8.0,67.0,23,17.0,2010-07-01
509,Ceiba,119,2.0,1.0,6.0,12.0,52.0,45,1.0,2010-07-01
510,Cayey,655,11.0,1.0,29.0,26.0,163.0,395,30.0,2010-07-01
511,Cataño,181,1.0,0.0,23.0,12.0,47.0,77,21.0,2010-07-01
512,Carolina,1856,29.0,0.0,280.0,83.0,321.0,967,176.0,2010-07-01
513,Canóvanas,340,20.0,0.0,42.0,25.0,123.0,115,15.0,2010-07-01
514,Camuy,96,3.0,0.0,8.0,2.0,58.0,9,16.0,2010-07-01
515,Caguas,1343,8.0,0.0,176.0,57.0,431.0,482,189.0,2010-07-01
516,Ciales,129,0.0,0.0,4.0,5.0,57.0,53,10.0,2010-07-01
517,Cabo Rojo,259,5.0,0.0,11.0,10.0,165.0,57,11.0,2010-07-01
518,Barranquitas,330,4.0,0.0,13.0,33.0,128.0,118,34.0,2010-07-01
519,Barceloneta,219,4.0,0.0,17.0,1.0,76.0,67,54.0,2010-07-01
520,Arroyo,127,2.0,0.0,1.0,14.0,30.0,74,6.0,2010-07-01
521,Arecibo,534,13.0,0.0,53.0,25.0,189.0,126,128.0,2010-07-01
522,Adjuntas,198,0.0,0.0,14.0,2.0,97.0,79,6.0,2010-07-01
523,Aguada ,285,1.0,1.0,12.0,20.0,114.0,118,19.0,2010-07-01
524,Lajas,96,1.0,0.0,6.0,1.0,54.0,32,2.0,2010-07-01
525,Bayamón,4358,32.0,1.0,540.0,74.0,854.0,2203,654.0,2010-07-01
526,Cidra,198,5.0,1.0,23.0,16.0,108.0,25,20.0,2010-07-01
527,Añasco,115,0.0,0.0,11.0,6.0,63.0,28,7.0,2010-07-01
528,Comerío,224,2.0,0.0,14.0,23.0,73.0,97,15.0,2010-07-01
529,Coamo,346,4.0,1.0,18.0,20.0,152.0,127,24.0,2010-07-01
530,Juana Díaz,260,9.0,2.0,29.0,17.0,114.0,79,10.0,2010-07-01
531,Jayuya,67,0.0,0.0,3.0,10.0,28.0,25,1.0,2010-07-01
532,Isabela,255,3.0,0.0,8.0,12.0,86.0,137,9.0,2010-07-01
533,Humacao,780,4.0,1.0,76.0,26.0,295.0,371,7.0,2010-07-01
534,Hormigueros,122,0.0,0.0,5.0,2.0,61.0,45,9.0,2010-07-01
535,Gurabo,151,3.0,0.0,16.0,16.0,66.0,26,24.0,2010-07-01
536,Guaynabo,1152,18.0,0.0,150.0,33.0,197.0,628,126.0,2010-07-01
537,Hatillo,254,0.0,0.0,29.0,2.0,88.0,71,64.0,2010-07-01
538,Guayama,501,10.0,0.0,22.0,42.0,142.0,271,14.0,2010-07-01
539,Guánica,98,0.0,0.0,7.0,8.0,32.0,46,5.0,2010-07-01
540,Florida,107,2.0,0.0,5.0,3.0,48.0,34,15.0,2010-07-01
541,Fajardo,340,6.0,0.0,42.0,24.0,105.0,146,17.0,2010-07-01
542,Dorado,353,9.0,0.0,31.0,23.0,70.0,153,67.0,2010-07-01
543,Culebra,47,0.0,0.0,0.0,2.0,14.0,31,0.0,2010-07-01
544,Corozal,292,3.0,1.0,21.0,16.0,85.0,94,72.0,2010-07-01
545,Guayanilla,115,3.0,1.0,16.0,3.0,51.0,37,4.0,2010-07-01
546,Florida,98,2.0,0.0,7.0,4.0,52.0,26,7.0,2010-08-01
547,Corozal,314,4.0,1.0,24.0,16.0,91.0,100,78.0,2010-08-01
548,Culebra,51,0.0,0.0,0.0,2.0,15.0,34,0.0,2010-08-01
549,Dorado,393,12.0,0.0,36.0,23.0,79.0,172,71.0,2010-08-01
550,Fajardo,395,6.0,0.0,47.0,28.0,114.0,179,21.0,2010-08-01
551,Guánica,111,0.0,0.0,9.0,9.0,35.0,53,5.0,2010-08-01
552,Isabela,294,3.0,0.0,10.0,13.0,97.0,156,15.0,2010-08-01
553,Guayanilla,148,3.0,1.0,17.0,5.0,66.0,51,5.0,2010-08-01
554,Guaynabo,1297,18.0,0.0,177.0,36.0,223.0,704,139.0,2010-08-01
555,Gurabo,172,5.0,0.0,21.0,22.0,71.0,29,24.0,2010-08-01
556,Hatillo,289,0.0,0.0,23.0,2.0,95.0,92,77.0,2010-08-01
557,Hormigueros,145,0.0,0.0,6.0,4.0,73.0,51,11.0,2010-08-01
558,Humacao,922,8.0,2.0,93.0,28.0,348.0,433,10.0,2010-08-01
559,Comerío,268,2.0,0.0,15.0,28.0,93.0,103,27.0,2010-08-01
560,Jayuya,79,0.0,0.0,4.0,11.0,34.0,29,1.0,2010-08-01
561,Guayama,573,11.0,0.0,24.0,45.0,171.0,303,19.0,2010-08-01
562,Coamo,395,5.0,1.0,20.0,20.0,185.0,139,25.0,2010-08-01
563,Camuy,127,4.0,,9.0,4.0,64.0,26,20.0,2010-08-01
564,Ciales,173,2.0,0.0,9.0,7.0,69.0,72,14.0,2010-08-01
565,Aguas Buenas,195,4.0,0.0,33.0,23.0,86.0,37,12.0,2010-08-01
566,Juana Díaz,288,10.0,2.0,32.0,21.0,123.0,90,10.0,2010-08-01
567,Aibonito,322,2.0,0.0,14.0,30.0,117.0,131,28.0,2010-08-01
568,Añasco,131,0.0,0.0,14.0,7.0,68.0,31,11.0,2010-08-01
569,Arecibo,656,13.0,0.0,65.0,27.0,223.0,189,139.0,2010-08-01
570,Arroyo,151,2.0,0.0,1.0,15.0,44.0,82,7.0,2010-08-01
571,Barceloneta,242,4.0,0.0,20.0,3.0,85.0,73,57.0,2010-08-01
572,Cidra,212,5.0,1.0,24.0,18.0,116.0,28,20.0,2010-08-01
573,Barranquitas,371,5.0,0.0,14.0,36.0,145.0,131,40.0,2010-08-01
574,Cabo Rojo,283,7.0,0.0,12.0,12.0,179.0,61,12.0,2010-08-01
575,Caguas,1591,9.0,1.0,199.0,64.0,500.0,587,231.0,2010-08-01
576,Canóvanas,395,22.0,2.0,45.0,30.0,146.0,132,18.0,2010-08-01
577,Carolina,2105,36.0,0.0,305.0,89.0,361.0,1115,199.0,2010-08-01
578,Cataño,211,4.0,0.0,24.0,13.0,58.0,87,25.0,2010-08-01
579,Cayey,740,12.0,1.0,32.0,32.0,186.0,441,36.0,2010-08-01
580,Ceiba,140,2.0,1.0,9.0,14.0,60.0,52,2.0,2010-08-01
581,Bayamón,4938,36.0,1.0,611.0,86.0,970.0,2457,777.0,2010-08-01
582,Juncos,171,9.0,1.0,30.0,11.0,76.0,26,18.0,2010-08-01
583,Quebradillas,113,1.0,0.0,6.0,4.0,38.0,49,15.0,2010-08-01
584,Lares,277,0.0,0.0,14.0,10.0,131.0,112,10.0,2010-08-01
585,San Germán,147,2.0,0.0,11.0,5.0,67.0,49,13.0,2010-08-01
586,San Juan,6736,142.0,2.0,1032.0,224.0,999.0,3296,1041.0,2010-08-01
587,San Lorenzo,199,11.0,0.0,27.0,12.0,102.0,34,13.0,2010-08-01
588,San Sebastián,311,1.0,1.0,14.0,16.0,179.0,87,13.0,2010-08-01
589,Santa Isabel,271,6.0,0.0,13.0,19.0,71.0,145,17.0,2010-08-01
590,Toa Alta,378,11.0,0.0,52.0,18.0,129.0,96,72.0,2010-08-01
591,Toa Baja,1056,17.0,0.0,164.0,37.0,319.0,343,176.0,2010-08-01
592,Salinas,575,2.0,0.0,31.0,22.0,159.0,347,14.0,2010-08-01
593,Trujillo Alto,583,14.0,1.0,70.0,34.0,179.0,233,52.0,2010-08-01
594,Vega Alta,397,9.0,0.0,51.0,26.0,67.0,112,132.0,2010-08-01
595,Vega Baja,523,6.0,0.0,70.0,15.0,139.0,182,111.0,2010-08-01
596,Vieques,211,5.0,0.0,4.0,12.0,109.0,75,6.0,2010-08-01
597,Villalba,74,1.0,0.0,2.0,17.0,28.0,18,8.0,2010-08-01
598,Yabucoa,404,4.0,0.0,51.0,34.0,194.0,118,3.0,2010-08-01
599,Yauco,307,1.0,1.0,27.0,19.0,83.0,148,28.0,2010-08-01
600,Aguadilla,655,5.0,0.0,49.0,29.0,261.0,279,32.0,2010-08-01
601,Utuado,503,0.0,0.0,14.0,19.0,231.0,222,17.0,2010-08-01
602,Lajas,113,2.0,0.0,6.0,1.0,65.0,34,5.0,2010-08-01
603,Sabana Grande,109,0.0,0.0,10.0,4.0,29.0,64,2.0,2010-08-01
604,Rincón,103,1.0,0.0,3.0,2.0,39.0,50,8.0,2010-08-01
605,Las Marías,61,0.0,0.0,4.0,1.0,36.0,19,1.0,2010-08-01
606,Las Piedras,347,6.0,0.0,41.0,20.0,153.0,120,7.0,2010-08-01
607,Loiza,361,14.0,0.0,31.0,29.0,103.0,172,12.0,2010-08-01
608,Luquillo,268,7.0,1.0,9.0,24.0,100.0,116,11.0,2010-08-01
609,Manatí,381,5.0,0.0,38.0,7.0,92.0,124,115.0,2010-08-01
610,Maricao,61,0.0,0.0,0.0,6.0,31.0,23,1.0,2010-08-01
611,Maunabo,75,0.0,0.0,3.0,15.0,29.0,28,0.0,2010-08-01
612,Rio Grande,398,16.0,0.0,63.0,21.0,131.0,150,17.0,2010-08-01
613,Mayagüez,1471,11.0,0.0,87.0,56.0,456.0,784,77.0,2010-08-01
614,Morovis,182,4.0,0.0,10.0,13.0,99.0,35,21.0,2010-08-01
615,Naguabo,182,8.0,0.0,19.0,17.0,81.0,53,4.0,2010-08-01
616,Naranjito,285,2.0,0.0,19.0,12.0,100.0,105,47.0,2010-08-01
617,Orocovis,236,3.0,0.0,4.0,13.0,114.0,82,20.0,2010-08-01
618,Patillas,209,3.0,0.0,7.0,12.0,70.0,111,6.0,2010-08-01
619,Peñuelas,132,4.0,1.0,16.0,16.0,47.0,44,4.0,2010-08-01
620,Ponce,2133,55.0,5.0,189.0,126.0,472.0,1132,154.0,2010-08-01
621,Moca,165,3.0,0.0,15.0,8.0,66.0,61,12.0,2010-08-01
622,Adjuntas,216,0.0,0.0,15.0,4.0,106.0,84,7.0,2010-08-01
623,Aguada ,333,1.0,1.0,18.0,25.0,133.0,133,22.0,2010-08-01
624,Juncos,192,11.0,1.0,34.0,13.0,85.0,27,21.0,2010-09-01
625,Coamo,443,6.0,1.0,23.0,25.0,201.0,161,26.0,2010-09-01
626,Comerío,282,2.0,0.0,16.0,30.0,98.0,109,27.0,2010-09-01
627,Corozal,364,4.0,1.0,26.0,20.0,107.0,113,93.0,2010-09-01
628,Culebra,59,0.0,0.0,0.0,2.0,17.0,40,0.0,2010-09-01
629,Dorado,437,14.0,0.0,41.0,25.0,93.0,184,80.0,2010-09-01
630,Fajardo,454,6.0,0.0,51.0,35.0,127.0,210,25.0,2010-09-01
631,Florida,123,2.0,0.0,7.0,4.0,63.0,37,10.0,2010-09-01
632,Guánica,124,0.0,0.0,9.0,9.0,37.0,64,5.0,2010-09-01
633,Guayama,643,13.0,0.0,28.0,48.0,196.0,337,21.0,2010-09-01
634,Guayanilla,166,3.0,1.0,19.0,6.0,74.0,57,6.0,2010-09-01
635,Guaynabo,1495,20.0,0.0,209.0,41.0,267.0,796,162.0,2010-09-01
636,Gurabo,206,7.0,0.0,28.0,18.0,93.0,32,28.0,2010-09-01
637,Hatillo,360,0.0,0.0,28.0,3.0,122.0,117,90.0,2010-09-01
638,Hormigueros,166,0.0,0.0,9.0,4.0,79.0,63,11.0,2010-09-01
639,Humacao,1034,11.0,2.0,101.0,30.0,400.0,480,10.0,2010-09-01
640,Cidra,260,6.0,2.0,31.0,21.0,133.0,36,31.0,2010-09-01
641,Isabela,315,3.0,0.0,11.0,14.0,107.0,164,16.0,2010-09-01
